3.408278285249999762e+00 9.847873761129999792e+00 3.356429429594262359e+01
6.841182858699999869e+00 1.972037381045999993e+01 6.745535376871907829e+01
3.437829831079999288e+00 9.877425306959999318e+00 3.395690737453160324e+01
3.452605603990000382e+00 9.892201079870000413e+00 3.415386888415509503e+01
1.449225045704281547e+04 2.599336797696450230e+04 2.224361062392283347e+05
1.252000491491999767e+01 1.895960039079999859e+01 2.373742900777350826e+02
2.506463611803999925e+01 3.794382706980000108e+01 4.755241213442676553e+02
1.254955646071999809e+01 1.898915193659999900e+01 2.383054343695521879e+02
2.164650731744999490e+01 8.604246207624998988e+01 1.862538797929265399e+02
6.552710518853797339e+02 2.155696797765421252e+03 6.088084104513942293e+03
6.791930282320000956e+00 1.967112123408000102e+01 6.680245412754939593e+01
3.408278285249999762e+00 9.847873761129999792e+00 3.356429429594262359e+01
6.841182858699999869e+00 1.972037381045999993e+01 6.745535376871907829e+01
3.437829831079999288e+00 9.877425306959999318e+00 3.395690737453160324e+01
3.452605603990000382e+00 9.892201079870000413e+00 3.415386888415509503e+01
1.449225045704281547e+04 2.599336797696450230e+04 2.224361062392283347e+05
1.252000491491999767e+01 1.895960039079999859e+01 2.373742900777350826e+02
2.506463611803999925e+01 3.794382706980000108e+01 4.755241213442676553e+02
1.254955646071999809e+01 1.898915193659999900e+01 2.383054343695521879e+02
2.164650731744999490e+01 8.604246207624998988e+01 1.862538797929265399e+02
6.552710518853797339e+02 2.155696797765421252e+03 6.088084104513942293e+03
6.791930282320000956e+00 1.967112123408000102e+01 6.680245412754939593e+01
3.408278285249999762e+00 9.847873761129999792e+00 3.356429429594262359e+01
6.841182858699999869e+00 1.972037381045999993e+01 6.745535376871907829e+01
3.437829831079999288e+00 9.877425306959999318e+00 3.395690737453160324e+01
3.452605603990000382e+00 9.892201079870000413e+00 3.415386888415509503e+01
1.449225045704281547e+04 2.599336797696450230e+04 2.224361062392283347e+05
1.252000491491999767e+01 1.895960039079999859e+01 2.373742900777350826e+02
2.506463611803999925e+01 3.794382706980000108e+01 4.755241213442676553e+02
1.254955646071999809e+01 1.898915193659999900e+01 2.383054343695521879e+02
2.164650731744999490e+01 8.604246207624998988e+01 1.862538797929265399e+02
6.552710518853797339e+02 2.155696797765421252e+03 6.088084104513942293e+03
6.791930282320000956e+00 1.967112123408000102e+01 6.680245412754939593e+01
3.408278285249999762e+00 9.847873761129999792e+00 3.356429429594262359e+01
6.841182858699999869e+00 1.972037381045999993e+01 6.745535376871907829e+01
3.437829831079999288e+00 9.877425306959999318e+00 3.395690737453160324e+01
3.452605603990000382e+00 9.892201079870000413e+00 3.415386888415509503e+01
1.449225045704281547e+04 2.599336797696450230e+04 2.224361062392283347e+05
1.252000491491999767e+01 1.895960039079999859e+01 2.373742900777350826e+02
2.506463611803999925e+01 3.794382706980000108e+01 4.755241213442676553e+02
1.254955646071999809e+01 1.898915193659999900e+01 2.383054343695521879e+02
2.164650731744999490e+01 8.604246207624998988e+01 1.862538797929265399e+02
6.552710518853797339e+02 2.155696797765421252e+03 6.088084104513942293e+03
6.791930282320000956e+00 1.967112123408000102e+01 6.680245412754939593e+01
3.408278285249999762e+00 9.847873761129999792e+00 3.356429429594262359e+01
6.841182858699999869e+00 1.972037381045999993e+01 6.745535376871907829e+01
3.437829831079999288e+00 9.877425306959999318e+00 3.395690737453160324e+01
3.452605603990000382e+00 9.892201079870000413e+00 3.415386888415509503e+01
1.449225045704281547e+04 2.599336797696450230e+04 2.224361062392283347e+05
1.252000491491999767e+01 1.895960039079999859e+01 2.373742900777350826e+02
2.506463611803999925e+01 3.794382706980000108e+01 4.755241213442676553e+02
1.254955646071999809e+01 1.898915193659999900e+01 2.383054343695521879e+02
2.164650731744999490e+01 8.604246207624998988e+01 1.862538797929265399e+02
6.552710518853797339e+02 2.155696797765421252e+03 6.088084104513942293e+03
6.791930282320000956e+00 1.967112123408000102e+01 6.680245412754939593e+01
3.408278285249999762e+00 9.847873761129999792e+00 3.356429429594262359e+01
6.841182858699999869e+00 1.972037381045999993e+01 6.745535376871907829e+01
3.437829831079999288e+00 9.877425306959999318e+00 3.395690737453160324e+01
3.452605603990000382e+00 9.892201079870000413e+00 3.415386888415509503e+01
1.449225045704281547e+04 2.599336797696450230e+04 2.224361062392283347e+05
1.252000491491999767e+01 1.895960039079999859e+01 2.373742900777350826e+02
2.506463611803999925e+01 3.794382706980000108e+01 4.755241213442676553e+02
1.254955646071999809e+01 1.898915193659999900e+01 2.383054343695521879e+02
8.889478163869002856e+02 8.158024402397700214e+03 7.589895084349275567e+04
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
9.883616109268300534e+02 3.626139689926589654e+03 7.856308403607928994e+03
1.660597024522209904e+04 2.287609846579530858e+04 3.343617343436637893e+05
1.395085145547999900e+03 5.271919378668399986e+03 2.831046842482417560e+04
1.395085145547999900e+03 5.271919378668399986e+03 2.831046842482417560e+04
1.395085145547999900e+03 5.271919378668399986e+03 2.831046842482417560e+04
4.709307959100016205e+01 4.258199672448999991e+03 9.151881537493363794e+03
2.320453207970003007e+01 1.477027074867200099e+03 2.298589737905629590e+03
1.209514038654000672e+02 5.939907549821998600e+02 2.764881325572741389e+03
2.566312694337699668e+03 7.278512384308898618e+03 7.375283425661553338e+04
1.209514038654000672e+02 5.939907549821998600e+02 2.764881325572741389e+03
2.566312694337699668e+03 7.278512384308898618e+03 7.375283425661553338e+04
1.209514038654000672e+02 5.939907549821998600e+02 2.764881325572741389e+03
2.566312694337699668e+03 7.278512384308898618e+03 7.375283425661553338e+04
4.698828345479462314e+02 4.732259593801340998e+02 9.593374802979893730e+02
6.687432221611259138e+02 6.695005643561200941e+02 6.398843047627969099e+03
4.698828345479462314e+02 4.732259593801340998e+02 9.593374802979893730e+02
6.687432221611259138e+02 6.695005643561200941e+02 6.398843047627969099e+03
4.698828345479462314e+02 4.732259593801340998e+02 9.593374802979893730e+02
6.687432221611259138e+02 6.695005643561200941e+02 6.398843047627969099e+03
3.096222033519999854e+02 3.148610449669600257e+03 7.125406151986739133e+03
3.096222033519999854e+02 3.148610449669600257e+03 7.125406151986739133e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.977570886177399245e+02 1.587917979246950154e+03 1.713063939730764787e+03
2.095058977400308322e+03 5.071895648957094636e+03 2.665747585604141932e+04
5.645640643410797566e+02 1.015820479100299053e+03 9.252289736762602843e+03
1.540591163319999737e+02 4.613085142443000223e+03 1.672037111386606557e+04
6.089760401917677882e+03 1.166302138702729826e+04 1.087724365601724421e+05
6.089760401917677882e+03 1.166302138702729826e+04 1.087724365601724421e+05
6.089760401917677882e+03 1.166302138702729826e+04 1.087724365601724421e+05
6.089760401917677882e+03 1.166302138702729826e+04 1.087724365601724421e+05
6.089760401917677882e+03 1.166302138702729826e+04 1.087724365601724421e+05
6.089760401917677882e+03 1.166302138702729826e+04 1.087724365601724421e+05
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
1.260936791986991956e+01 1.261980678065000028e+01 7.956390473359863336e+01
6.316593072059959901e+00 6.321812502450000260e+00 3.993231705583770719e+01
2.268866878662879117e+03 2.270203052842729903e+03 2.015199330243853183e+04
1.834146176875219112e+02 1.848656193359530562e+02 1.625959081621342648e+02
2.842871792240895502e+03 2.845888623006339003e+03 1.436255584765845924e+04
